iter	Accuracy	MultiClass	Accuracy:use_weights=true	Accuracy:use_weights=false	Precision:use_weights=true;class=0	Precision:use_weights=true;class=1	Precision:use_weights=true;class=2	Precision:use_weights=true;class=3	Precision:use_weights=false;class=0	Precision:use_weights=false;class=1	Precision:use_weights=false;class=2	Precision:use_weights=false;class=3	Recall:use_weights=true;class=0	Recall:use_weights=true;class=1	Recall:use_weights=true;class=2	Recall:use_weights=true;class=3	Recall:use_weights=false;class=0	Recall:use_weights=false;class=1	Recall:use_weights=false;class=2	Recall:use_weights=false;class=3	TotalF1:use_weights=true	TotalF1:use_weights=false
379	0.8649663347	0.493175026	0.8649663347	0.8767627223	0.8384618033	0.9167648926	0.8696335648	0.8625431044	0.8407821229	0.8468468468	0.872	0.9048338369	0.8649425287	0.734375	0.8916155419	0.8993993994	0.8649425287	0.734375	0.8916155419	0.8993993994	0.8641362174	0.8763811223
380	0.8644688406	0.4930473278	0.8644688406	0.8761496015	0.8367768846	0.9167648926	0.8696335648	0.862344885	0.8384401114	0.8468468468	0.872	0.9046898638	0.8649425287	0.734375	0.8916155419	0.8978978979	0.8649425287	0.734375	0.8916155419	0.8978978979	0.863655089	0.8757859498
381	0.8644688406	0.4928970062	0.8644688406	0.8761496015	0.8367768846	0.9167648926	0.8696335648	0.862344885	0.8384401114	0.8468468468	0.872	0.9046898638	0.8649425287	0.734375	0.8916155419	0.8978978979	0.8649425287	0.734375	0.8916155419	0.8978978979	0.863655089	0.8757859498
382	0.8644688406	0.4925209284	0.8644688406	0.8761496015	0.8367768846	0.9167648926	0.8696335648	0.862344885	0.8384401114	0.8468468468	0.872	0.9046898638	0.8649425287	0.734375	0.8916155419	0.8978978979	0.8649425287	0.734375	0.8916155419	0.8978978979	0.863655089	0.8757859498
383	0.8644688406	0.4921702644	0.8644688406	0.8761496015	0.8367768846	0.9167648926	0.8696335648	0.862344885	0.8384401114	0.8468468468	0.872	0.9046898638	0.8649425287	0.734375	0.8916155419	0.8978978979	0.8649425287	0.734375	0.8916155419	0.8978978979	0.863655089	0.8757859498
384	0.865049432	0.4919668721	0.865049432	0.8767627223	0.8367768846	0.9167648926	0.8698930725	0.8637985856	0.8384401114	0.8468468468	0.872255489	0.9060606061	0.8649425287	0.734375	0.8936605317	0.8978978979	0.8649425287	0.734375	0.8936605317	0.8978978979	0.8642261467	0.8764021685
385	0.8656300234	0.4918143833	0.8656300234	0.877375843	0.8367768846	0.9167648926	0.8701515491	0.8652571956	0.8384401114	0.8468468468	0.8725099602	0.9074355083	0.8649425287	0.734375	0.8957055215	0.8978978979	0.8649425287	0.734375	0.8957055215	0.8978978979	0.864796989	0.8770181226
386	0.8656300234	0.4916507523	0.8656300234	0.877375843	0.8367768846	0.9167648926	0.8701515491	0.8652571956	0.8384401114	0.8468468468	0.8725099602	0.9074355083	0.8649425287	0.734375	0.8957055215	0.8978978979	0.8649425287	0.734375	0.8957055215	0.8978978979	0.864796989	0.8770181226
387	0.8656300234	0.4914201424	0.8656300234	0.877375843	0.8367768846	0.9167648926	0.8701515491	0.8652571956	0.8384401114	0.8468468468	0.8725099602	0.9074355083	0.8649425287	0.734375	0.8957055215	0.8978978979	0.8649425287	0.734375	0.8957055215	0.8978978979	0.864796989	0.8770181226
388	0.8656300234	0.4912290071	0.8656300234	0.877375843	0.8367768846	0.9167648926	0.8701515491	0.8652571956	0.8384401114	0.8468468468	0.8725099602	0.9074355083	0.8649425287	0.734375	0.8957055215	0.8978978979	0.8649425287	0.734375	0.8957055215	0.8978978979	0.864796989	0.8770181226
389	0.8656300234	0.4911287927	0.8656300234	0.877375843	0.8367768846	0.9167648926	0.8701515491	0.8652571956	0.8384401114	0.8468468468	0.8725099602	0.9074355083	0.8649425287	0.734375	0.8957055215	0.8978978979	0.8649425287	0.734375	0.8957055215	0.8978978979	0.864796989	0.8770181226
390	0.8656300234	0.4909872563	0.8656300234	0.877375843	0.8367768846	0.9167648926	0.8701515491	0.8652571956	0.8384401114	0.8468468468	0.8725099602	0.9074355083	0.8649425287	0.734375	0.8957055215	0.8978978979	0.8649425287	0.734375	0.8957055215	0.8978978979	0.864796989	0.8770181226
391	0.8661275175	0.4906648649	0.8661275175	0.8779889638	0.8384618033	0.9167648926	0.8701515491	0.8654518758	0.8407821229	0.8468468468	0.8725099602	0.9075757576	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8652782172	0.8776133858
392	0.8661275175	0.4904744043	0.8661275175	0.8779889638	0.8367768846	0.9207014522	0.8701515491	0.8654518758	0.8384401114	0.8545454545	0.8725099602	0.9075757576	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8652956048	0.877615433
393	0.8660444202	0.4901847175	0.8660444202	0.8779889638	0.8384618033	0.9207014522	0.8698930725	0.8641909323	0.8407821229	0.8545454545	0.872255489	0.9063444109	0.8649425287	0.734375	0.8936605317	0.9009009009	0.8649425287	0.734375	0.8936605317	0.9009009009	0.86520549	0.8775941428
394	0.8661275175	0.490036182	0.8661275175	0.8779889638	0.8367768846	0.9207014522	0.8701515491	0.8654518758	0.8384401114	0.8545454545	0.8725099602	0.9075757576	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8652956048	0.877615433
395	0.8661275175	0.4898803862	0.8661275175	0.8779889638	0.8367768846	0.9207014522	0.8701515491	0.8654518758	0.8384401114	0.8545454545	0.8725099602	0.9075757576	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8652956048	0.877615433
396	0.8661275175	0.4896803075	0.8661275175	0.8779889638	0.8367768846	0.9207014522	0.8701515491	0.8654518758	0.8384401114	0.8545454545	0.8725099602	0.9075757576	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8649425287	0.734375	0.8957055215	0.8993993994	0.8652956048	0.877615433
397	0.8666250117	0.4893300967	0.8666250117	0.8786020846	0.8384618033	0.9207014522	0.8701515491	0.8656459942	0.8407821229	0.8545454545	0.8725099602	0.9077155825	0.8649425287	0.734375	0.8957055215	0.9009009009	0.8649425287	0.734375	0.8957055215	0.9009009009	0.8657764314	0.8782101868
398	0.8672056031	0.4890922382	0.8672056031	0.8792152054	0.8404367574	0.9207014522	0.8704090007	0.8656459942	0.8431372549	0.8545454545	0.8727634195	0.9077155825	0.8649425287	0.734375	0.8977505112	0.9009009009	0.8649425287	0.734375	0.8977505112	0.9009009009	0.8663393846	0.8788055576
399	0.8672056031	0.4884985731	0.8672056031	0.8792152054	0.8404367574	0.9207014522	0.8704090007	0.8656459942	0.8431372549	0.8545454545	0.8727634195	0.9077155825	0.8649425287	0.734375	0.8977505112	0.9009009009	0.8649425287	0.734375	0.8977505112	0.9009009009	0.8663393846	0.8788055576
400	0.8658291372	0.488285368	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
401	0.8652485458	0.4880873834	0.8652485458	0.877375843	0.8375568039	0.9207014522	0.8660723979	0.8656459942	0.8398876404	0.8545454545	0.869047619	0.9077155825	0.8591954023	0.734375	0.8957055215	0.9009009009	0.8591954023	0.734375	0.8957055215	0.9009009009	0.8643987593	0.8769809569
402	0.8658291372	0.4878413079	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
403	0.8658291372	0.4876308565	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
404	0.8658291372	0.4874322846	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
405	0.8658291372	0.4869548753	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
406	0.8658291372	0.486307516	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
407	0.8658291372	0.4861743053	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
408	0.8658291372	0.4858862377	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
409	0.8658291372	0.4856846245	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
410	0.8658291372	0.4854502098	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
411	0.8658291372	0.4852923286	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
412	0.8658291372	0.4849305149	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
413	0.8658291372	0.4841114067	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
414	0.8669639392	0.4837919342	0.8669639392	0.8786020846	0.8434456263	0.9214706236	0.866336695	0.8656459942	0.8446327684	0.8558558559	0.8693069307	0.9077155825	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661822587	0.8782318251
415	0.8669639392	0.4837106138	0.8669639392	0.8786020846	0.8434456263	0.9214706236	0.866336695	0.8656459942	0.8446327684	0.8558558559	0.8693069307	0.9077155825	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661822587	0.8782318251
416	0.8680987411	0.483484045	0.8680987411	0.8792152054	0.8434456263	0.9222250169	0.866336695	0.8685041975	0.8446327684	0.8571428571	0.8693069307	0.9090909091	0.8591954023	0.75	0.8977505112	0.9009009009	0.8591954023	0.75	0.8977505112	0.9009009009	0.8674111889	0.8789043398
417	0.8669639392	0.482965165	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
418	0.8669639392	0.4827688444	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
419	0.8669639392	0.4826021094	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
420	0.8669639392	0.4823302196	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
421	0.8669639392	0.4820487783	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
422	0.8669639392	0.4819172606	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
423	0.8669639392	0.4817614839	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
424	0.8669639392	0.4816228981	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
425	0.8669639392	0.4814151424	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
426	0.8669639392	0.4811942368	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
427	0.8669639392	0.481095883	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
428	0.8669639392	0.480783224	0.8669639392	0.8786020846	0.839540705	0.9214706236	0.866336695	0.8685041975	0.8422535211	0.8558558559	0.8693069307	0.9090909091	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8591954023	0.7421875	0.8977505112	0.9009009009	0.8661966465	0.8782517569
429	0.8658291372	0.4804280337	0.8658291372	0.8779889638	0.839540705	0.9207014522	0.866336695	0.8656459942	0.8422535211	0.8545454545	0.8693069307	0.9077155825	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8591954023	0.734375	0.8977505112	0.9009009009	0.8649613092	0.877575931
430	0.8672056031	0.4801867861	0.8672056031	0.8792152054	0.8404367574	0.9207014522	0.8704090007	0.8656459942	0.8431372549	0.8545454545	0.8727634195	0.9077155825	0.8649425287	0.734375	0.8977505112	0.9009009009	0.8649425287	0.734375	0.8977505112	0.9009009009	0.8663393846	0.8788055576
431	0.868340405	0.47991732	0.868340405	0.8798283262	0.8404367574	0.9214706236	0.8704090007	0.8685041975	0.8431372549	0.8558558559	0.8727634195	0.9090909091	0.8649425287	0.7421875	0.8977505112	0.9009009009	0.8649425287	0.7421875	0.8977505112	0.9009009009	0.8675747219	0.8794813836
432	0.8677030972	0.4798170289	0.8677030972	0.8798283262	0.8404367574	0.9246719645	0.8704090007	0.8658395533	0.8431372549	0.8623853211	0.8727634195	0.9078549849	0.8649425287	0.734375	0.8977505112	0.9024024024	0.8649425287	0.734375	0.8977505112	0.9024024024	0.8668380597	0.8794040394
433	0.8671225058	0.4786471907	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
434	0.8671225058	0.4783850889	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
435	0.8671225058	0.4782487149	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
436	0.8671225058	0.4779911781	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
437	0.8671225058	0.4775281194	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
438	0.8671225058	0.4773803079	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
439	0.8671225058	0.4772033582	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
440	0.8671225058	0.4770736888	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
441	0.8671225058	0.4763456484	0.8671225058	0.8792152054	0.8384618033	0.9246719645	0.8701515491	0.8658395533	0.8407821229	0.8623853211	0.8725099602	0.9078549849	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8649425287	0.734375	0.8957055215	0.9024024024	0.8662751065	0.8788086686
442	0.8682573077	0.4761633569	0.8682573077	0.8798283262	0.8384618033	0.9254057434	0.8701515491	0.8686942635	0.8407821229	0.8636363636	0.8725099602	0.9092284418	0.8649425287	0.7421875	0.8957055215	0.9024024024	0.8649425287	0.7421875	0.8957055215	0.9024024024	0.8675109698	0.8794851091
443	0.8682573077	0.4754913118	0.8682573077	0.8798283262	0.8384618033	0.9254057434	0.8701515491	0.8686942635	0.8407821229	0.8636363636	0.8725099602	0.9092284418	0.8649425287	0.7421875	0.8957055215	0.9024024024	0.8649425287	0.7421875	0.8957055215	0.9024024024	0.8675109698	0.8794851091
444	0.8682573077	0.4753495764	0.8682573077	0.8798283262	0.8384618033	0.9254057434	0.8701515491	0.8686942635	0.8407821229	0.8636363636	0.8725099602	0.9092284418	0.8649425287	0.7421875	0.8957055215	0.9024024024	0.8649425287	0.7421875	0.8957055215	0.9024024024	0.8675109698	0.8794851091
445	0.8682573077	0.4752793363	0.8682573077	0.8798283262	0.8384618033	0.9254057434	0.8701515491	0.8686942635	0.8407821229	0.8636363636	0.8725099602	0.9092284418	0.8649425287	0.7421875	0.8957055215	0.9024024024	0.8649425287	0.7421875	0.8957055215	0.9024024024	0.8675109698	0.8794851091
446	0.8688378991	0.4751746416	0.8688378991	0.880441447	0.8404367574	0.9254057434	0.8704090007	0.8686942635	0.8431372549	0.8636363636	0.8727634195	0.9092284418	0.8649425287	0.7421875	0.8977505112	0.9024024024	0.8649425287	0.7421875	0.8977505112	0.9024024024	0.868073923	0.8800804799
447	0.8688378991	0.4748625617	0.8688378991	0.880441447	0.8404367574	0.9254057434	0.8704090007	0.8686942635	0.8431372549	0.8636363636	0.8727634195	0.9092284418	0.8649425287	0.7421875	0.8977505112	0.9024024024	0.8649425287	0.7421875	0.8977505112	0.9024024024	0.868073923	0.8800804799
448	0.8688378991	0.4745772592	0.8688378991	0.880441447	0.8404367574	0.9254057434	0.8704090007	0.8686942635	0.8431372549	0.8636363636	0.8727634195	0.9092284418	0.8649425287	0.7421875	0.8977505112	0.9024024024	0.8649425287	0.7421875	0.8977505112	0.9024024024	0.868073923	0.8800804799
449	0.8688378991	0.4743788012	0.8688378991	0.880441447	0.8404367574	0.9254057434	0.8704090007	0.8686942635	0.8431372549	0.8636363636	0.8727634195	0.9092284418	0.8649425287	0.7421875	0.8977505112	0.9024024024	0.8649425287	0.7421875	0.8977505112	0.9024024024	0.868073923	0.8800804799
